,G,post,pre,x,y,z
999,True,2,45,3,18,2
1000,True,4,84,14,20,4
1001,True,4,64,16,20,4
1002,True,4,84,14,20,4
1003,True,4,64,16,20,4
1004,True,4,84,14,20,4
1005,True,4,64,16,20,4
1006,True,4,64,16,20,4
1007,True,4,64,16,20,4
1008,True,4,84,14,20,4
1009,True,4,64,16,20,4
1010,True,4,84,14,20,4
1011,True,4,64,16,20,4
1012,True,4,84,14,20,4
1013,True,4,64,16,20,4
1014,True,4,84,14,20,4
1015,True,4,84,14,20,4
1016,True,4,84,14,20,4
1017,True,4,84,14,20,4
1018,True,4,64,16,20,4
1019,True,4,64,16,20,4
1020,True,4,84,14,20,4
1021,True,4,84,14,20,4
1022,True,4,64,16,20,4
1023,True,4,84,14,20,4
1024,True,4,64,16,20,4
1025,True,4,64,16,20,4
1026,True,4,84,14,20,4
1027,True,4,64,16,20,4
1028,True,4,64,16,20,4
1029,True,4,64,16,20,4
1030,True,4,64,16,20,4
1031,True,4,84,14,20,4
1032,True,4,84,14,20,4
1033,True,4,64,16,20,4
1034,True,4,64,16,20,4
1035,True,4,64,16,20,4
1036,True,4,64,16,20,4
1037,True,4,84,14,20,4
1038,True,4,84,14,20,4
1039,True,4,84,14,20,4
1040,True,4,64,16,20,4
1041,True,4,64,16,20,4
1042,True,4,64,16,20,4
1043,True,4,64,16,20,4
1044,True,4,84,14,20,4
1045,True,4,84,14,20,4
1046,True,4,84,14,20,4
1047,True,4,64,16,20,4
1048,True,4,84,14,20,4
1049,True,4,64,16,20,4
1050,True,4,84,14,20,4
1051,True,4,64,16,20,4
1052,True,4,64,16,20,4
1053,True,4,84,14,20,4
1054,True,4,84,14,20,4
1055,True,4,84,14,20,4
1056,True,4,84,14,20,4
1057,True,4,64,16,20,4
1058,True,4,64,16,20,4
1059,True,4,64,16,20,4
1060,True,4,64,16,20,4
1061,True,4,64,16,20,4
1062,True,4,84,14,20,4
1063,True,4,84,14,20,4
1064,True,4,64,16,20,4
1065,True,4,64,16,20,4
1066,True,4,64,16,20,4
1067,True,4,64,16,20,4
1068,True,4,84,14,20,4
1069,True,4,64,16,20,4
1070,True,4,84,14,20,4
1071,True,4,84,14,20,4
1072,True,4,84,14,20,4
1073,True,4,84,14,20,4
1074,True,4,84,14,20,4
1075,True,4,64,16,20,4
1076,True,4,84,14,20,4
1077,True,4,64,16,20,4
1078,True,4,84,14,20,4
1079,True,4,64,16,20,4
1080,True,4,64,16,20,4
1081,True,4,64,16,20,4
1082,True,4,84,14,20,4
1083,True,4,84,14,20,4
1084,True,4,84,14,20,4
1085,True,4,84,14,20,4
1086,True,4,84,14,20,4
1087,True,4,84,14,20,4
1088,True,4,84,14,20,4
1089,True,4,64,16,20,4
1090,True,4,64,16,20,4
1091,True,4,84,14,20,4
1092,True,4,64,16,20,4
1093,True,4,84,14,20,4
1094,True,4,84,14,20,4
1095,True,4,64,16,20,4
1096,True,4,64,16,20,4
1097,True,4,64,16,20,4
1098,True,4,84,14,20,4
1099,True,4,84,14,20,4
1100,True,4,64,16,20,4
1101,True,4,64,16,20,4
1102,True,4,84,14,20,4
1103,True,4,84,14,20,4
1104,True,4,64,16,20,4
1105,True,4,84,14,20,4
1106,True,4,64,16,20,4
1107,True,4,84,14,20,4
1108,True,4,64,16,20,4
1109,True,4,64,16,20,4
1110,True,4,64,16,20,4
1111,True,4,64,16,20,4
1112,True,4,84,14,20,4
1113,True,4,64,16,20,4
1114,True,4,64,16,20,4
1115,True,4,84,14,20,4
1116,True,4,84,14,20,4
1117,True,4,84,14,20,4
1118,True,4,84,14,20,4
1119,True,4,64,16,20,4
1120,True,4,84,14,20,4
1121,True,4,64,16,20,4
1122,True,4,84,14,20,4
1123,True,4,84,14,20,4
1124,True,4,84,14,20,4
1125,True,4,64,16,20,4
1126,True,4,64,16,20,4
1127,True,4,84,14,20,4
1128,True,4,84,14,20,4
1129,True,4,64,16,20,4
1130,True,4,84,14,20,4
1131,True,4,64,16,20,4
1132,True,4,84,14,20,4
1133,True,4,84,14,20,4
1134,True,4,64,16,20,4
1135,True,4,64,16,20,4
1136,True,4,64,16,20,4
1137,True,4,84,14,20,4
1138,True,4,64,16,20,4
1139,True,4,84,14,20,4
1140,True,4,84,14,20,4
1141,True,4,64,16,20,4
1142,True,4,64,16,20,4
1143,True,4,84,14,20,4
1144,True,4,64,16,20,4
1145,True,4,84,14,20,4
1146,True,4,64,16,20,4
1147,True,4,64,16,20,4
1148,True,4,84,14,20,4
1149,True,4,84,14,20,4
1150,True,4,64,16,20,4
1151,True,4,84,14,20,4
1152,True,4,84,14,20,4
1153,True,4,64,16,20,4
1154,True,4,64,16,20,4
1155,True,4,64,16,20,4
1156,True,4,64,16,20,4
1157,True,4,64,16,20,4
1158,True,4,84,14,20,4
1159,True,4,84,14,20,4
1160,True,4,64,16,20,4
1161,True,4,64,16,20,4
1162,True,4,64,16,20,4
1163,True,4,64,16,20,4
1164,True,4,64,16,20,4
1165,True,4,64,16,20,4
1166,True,4,84,14,20,4
1167,True,4,64,16,20,4
1168,True,4,84,14,20,4
1169,True,4,64,16,20,4
1170,True,4,84,14,20,4
1171,True,4,64,16,20,4
1172,True,4,64,16,20,4
1173,True,4,84,14,20,4
1174,True,4,64,16,20,4
1175,True,4,64,16,20,4
1176,True,4,84,14,20,4
1177,True,4,84,14,20,4
1178,True,4,84,14,20,4
1179,True,4,84,14,20,4
1180,True,4,64,16,20,4
1181,True,4,64,16,20,4
1182,True,4,84,14,20,4
1183,True,4,64,16,20,4
1184,True,4,84,14,20,4
1185,True,4,64,16,20,4
1186,True,4,84,14,20,4
1187,True,4,64,16,20,4
1188,True,4,64,16,20,4
1189,True,4,84,14,20,4
1190,True,4,84,14,20,4
1191,True,4,84,14,20,4
1192,True,4,84,14,20,4
1193,True,4,64,16,20,4
1194,True,4,84,14,20,4
1195,True,4,84,14,20,4
1196,True,4,64,16,20,4
1197,True,4,84,14,20,4
1198,True,4,64,16,20,4
1199,True,4,84,14,20,4
1200,True,4,64,16,20,4
1201,True,4,64,16,20,4
1202,True,4,84,14,20,4
1203,True,4,64,16,20,4
1204,True,4,84,14,20,4
1205,True,4,84,14,20,4
1206,True,4,64,16,20,4
1207,True,4,64,16,20,4
1208,True,4,64,16,20,4
1209,True,4,64,16,20,4
1210,True,4,64,16,20,4
1211,True,4,84,14,20,4
1212,True,4,84,14,20,4
1213,True,4,84,14,20,4
1214,True,4,84,14,20,4
1215,True,4,64,16,20,4
1216,True,4,64,16,20,4
1217,True,4,64,16,20,4
1218,True,4,84,14,20,4
1219,True,4,84,14,20,4
1220,True,4,64,16,20,4
1221,True,4,64,16,20,4
1222,True,4,84,14,20,4
1223,True,4,64,16,20,4
1224,True,4,64,16,20,4
1225,True,4,84,14,20,4
1226,True,4,84,14,20,4
1227,True,4,84,14,20,4
1228,True,4,64,16,20,4
1229,True,4,84,14,20,4
1230,True,4,84,14,20,4
1231,True,4,84,14,20,4
1232,True,4,64,16,20,4
1233,True,4,64,16,20,4
1234,True,4,64,16,20,4
1235,True,4,84,14,20,4
1236,True,4,84,14,20,4
1237,True,4,84,14,20,4
1238,True,4,64,16,20,4
1239,True,4,84,14,20,4
1240,True,4,64,16,20,4
1241,True,4,64,16,20,4
1242,True,4,84,14,20,4
1243,True,4,84,14,20,4
1244,True,4,84,14,20,4
1245,True,4,64,16,20,4
1246,True,4,64,16,20,4
1247,True,4,64,16,20,4
1248,True,4,84,14,20,4
1249,True,4,64,16,20,4
1250,True,4,84,14,20,4
1251,True,4,84,14,20,4
1252,True,4,84,14,20,4
1253,True,4,64,16,20,4
1254,True,4,84,14,20,4
1255,True,4,64,16,20,4
1256,True,4,64,16,20,4
1257,True,4,64,16,20,4
1258,True,4,84,14,20,4
1259,True,4,64,16,20,4
1260,True,4,84,14,20,4
1261,True,4,84,14,20,4
1262,True,4,84,14,20,4
1263,True,4,64,16,20,4
1264,True,4,64,16,20,4
1265,True,4,84,14,20,4
1266,True,4,64,16,20,4
1267,True,4,84,14,20,4
1268,True,4,64,16,20,4
1269,True,4,84,14,20,4
1270,True,4,84,14,20,4
1271,True,4,64,16,20,4
1272,True,4,64,16,20,4
1273,True,4,64,16,20,4
1274,True,4,84,14,20,4
1275,True,4,84,14,20,4
1276,True,4,64,16,20,4
1277,True,4,64,16,20,4
1278,True,4,84,14,20,4
1279,True,4,84,14,20,4
1280,True,4,84,14,20,4
1281,True,4,64,16,20,4
1282,True,4,64,16,20,4
1283,True,4,84,14,20,4
1284,True,4,64,16,20,4
1285,True,4,64,16,20,4
1286,True,4,64,16,20,4
1287,True,4,84,14,20,4
1288,True,4,84,14,20,4
1289,True,4,84,14,20,4
1290,True,4,84,14,20,4
1291,True,4,64,16,20,4
1292,True,4,84,14,20,4
1293,True,4,84,14,20,4
1294,True,4,84,14,20,4
1295,True,4,64,16,20,4
1296,True,4,84,14,20,4
1297,True,4,84,14,20,4
1298,True,4,84,14,20,4
1299,True,4,64,16,20,4
1300,True,4,84,14,20,4
1301,True,4,84,14,20,4
1302,True,4,64,16,20,4
1303,True,4,84,14,20,4
1304,True,4,84,14,20,4
1305,True,4,84,14,20,4
1306,True,4,64,16,20,4
1307,True,4,84,14,20,4
1308,True,4,64,16,20,4
1309,True,4,84,14,20,4
1310,True,4,84,14,20,4
1311,True,4,64,16,20,4
1312,True,4,84,14,20,4
1313,True,4,64,16,20,4
1314,True,4,84,14,20,4
1315,True,4,84,14,20,4
1316,True,4,64,16,20,4
1317,True,4,84,14,20,4
1318,True,4,84,14,20,4
1319,True,4,64,16,20,4
1320,True,4,64,16,20,4
1321,True,4,64,16,20,4
1322,True,4,64,16,20,4
1323,True,4,84,14,20,4
1324,True,4,84,14,20,4
1325,True,4,64,16,20,4
1326,True,4,84,14,20,4
1327,True,4,64,16,20,4
1328,True,4,64,16,20,4
1329,True,4,64,16,20,4
1330,True,4,64,16,20,4
1331,True,4,84,14,20,4
1332,True,4,84,14,20,4
1333,True,4,84,14,20,4
1334,True,4,64,16,20,4
1335,True,4,84,14,20,4
1336,True,4,84,14,20,4
1337,True,4,64,16,20,4
1338,True,4,84,14,20,4
1339,True,4,84,14,20,4
1340,True,4,84,14,20,4
1341,True,4,64,16,20,4
1342,True,4,84,14,20,4
1343,True,4,84,14,20,4
1344,True,4,84,14,20,4
1345,True,4,84,14,20,4
1346,True,4,64,16,20,4
1347,True,4,64,16,20,4
1348,True,4,84,14,20,4
1349,True,4,84,14,20,4
1350,True,4,64,16,20,4
1351,True,4,64,16,20,4
1352,True,4,84,14,20,4
1353,True,4,64,16,20,4
1354,True,4,84,14,20,4
1355,True,4,64,16,20,4
1356,True,4,84,14,20,4
1357,True,4,84,14,20,4
1358,True,4,84,14,20,4
1359,True,4,84,14,20,4
1360,True,4,84,14,20,4
1361,True,4,84,14,20,4
1362,True,4,84,14,20,4
1363,True,4,84,14,20,4
1364,True,4,84,14,20,4
1365,True,4,64,16,20,4
1366,True,4,64,16,20,4
1367,True,4,64,16,20,4
1368,True,4,64,16,20,4
1369,True,4,64,16,20,4
1370,True,4,84,14,20,4
1371,True,4,84,14,20,4
1372,True,4,64,16,20,4
1373,True,4,84,14,20,4
1374,True,4,84,14,20,4
1375,True,4,84,14,20,4
1376,True,4,84,14,20,4
1377,True,4,84,14,20,4
1378,True,4,64,16,20,4
1379,True,4,64,16,20,4
1380,True,4,64,16,20,4
1381,True,4,64,16,20,4
1382,True,4,84,14,20,4
1383,True,4,84,14,20,4
1384,True,4,64,16,20,4
1385,True,4,84,14,20,4
1386,True,4,64,16,20,4
1387,True,4,64,16,20,4
1388,True,4,84,14,20,4
1389,True,4,84,14,20,4
1390,True,4,84,14,20,4
1391,True,4,84,14,20,4
1392,True,4,64,16,20,4
1393,True,4,84,14,20,4
1394,True,4,84,14,20,4
1395,True,4,84,14,20,4
1396,True,4,84,14,20,4
1397,True,4,64,16,20,4
1398,True,4,64,16,20,4
1399,True,4,84,14,20,4
1400,True,4,84,14,20,4
1401,True,4,64,16,20,4
1402,True,4,84,14,20,4
1403,True,4,84,14,20,4
1404,True,4,84,14,20,4
1405,True,4,64,16,20,4
1406,True,4,64,16,20,4
1407,True,4,84,14,20,4
1408,True,4,64,16,20,4
1409,True,4,64,16,20,4
1410,True,4,84,14,20,4
1411,True,4,84,14,20,4
1412,True,4,84,14,20,4
1413,True,4,84,14,20,4
1414,True,4,64,16,20,4
1415,True,4,84,14,20,4
1416,True,4,64,16,20,4
1417,True,4,64,16,20,4
1418,True,4,84,14,20,4
1419,True,4,64,16,20,4
1420,True,4,84,14,20,4
1421,True,4,64,16,20,4
1422,True,4,64,16,20,4
1423,True,4,64,16,20,4
1424,True,4,64,16,20,4
1425,True,4,84,14,20,4
1426,True,4,84,14,20,4
1427,True,4,84,14,20,4
1428,True,4,64,16,20,4
1429,True,4,84,14,20,4
1430,True,4,84,14,20,4
1431,True,4,64,16,20,4
1432,True,4,64,16,20,4
1433,True,4,64,16,20,4
1434,True,4,64,16,20,4
1435,True,4,84,14,20,4
1436,True,4,64,16,20,4
1437,True,4,64,16,20,4
1438,True,4,84,14,20,4
1439,True,4,64,16,20,4
1440,True,4,84,14,20,4
1441,True,4,84,14,20,4
1442,True,4,64,16,20,4
1443,True,4,64,16,20,4
1444,True,4,64,16,20,4
1445,True,4,64,16,20,4
1446,True,4,64,16,20,4
1447,True,4,84,14,20,4
1448,True,4,64,16,20,4
1449,True,4,84,14,20,4
1450,True,4,64,16,20,4
1451,True,4,84,14,20,4
1452,True,4,84,14,20,4
1453,True,4,84,14,20,4
1454,True,4,84,14,20,4
1455,True,4,64,16,20,4
1456,True,4,84,14,20,4
1457,True,4,84,14,20,4
1458,True,4,84,14,20,4
1459,True,4,84,14,20,4
1460,True,4,84,14,20,4
1461,True,4,64,16,20,4
1462,True,4,84,14,20,4
1463,True,4,84,14,20,4
1464,True,4,64,16,20,4
1465,True,4,64,16,20,4
1466,True,4,64,16,20,4
1467,True,4,84,14,20,4
1468,True,4,64,16,20,4
1469,True,4,84,14,20,4
1470,True,4,84,14,20,4
1471,True,4,64,16,20,4
1472,True,4,64,16,20,4
1473,True,4,84,14,20,4
1474,True,4,64,16,20,4
1475,True,4,84,14,20,4
1476,True,4,64,16,20,4
1477,True,4,84,14,20,4
1478,True,4,84,14,20,4
1479,True,4,84,14,20,4
1480,True,4,84,14,20,4
1481,True,4,64,16,20,4
1482,True,4,64,16,20,4
1483,True,4,64,16,20,4
1484,True,4,64,16,20,4
1485,True,4,84,14,20,4
1486,True,4,84,14,20,4
1487,True,4,84,14,20,4
1488,True,4,84,14,20,4
1489,True,4,64,16,20,4
1490,True,4,64,16,20,4
1491,True,4,84,14,20,4
1492,True,4,64,16,20,4
1493,True,4,84,14,20,4
1494,True,4,64,16,20,4
1495,True,4,84,14,20,4
1496,True,4,84,14,20,4
1497,True,4,64,16,20,4
1498,True,4,64,16,20,4
1499,True,4,84,14,20,4
1500,False,20,0,0,11,20
1501,True,20,18,2,11,20
1502,True,20,18,2,11,20
1503,True,20,18,2,11,20
1504,False,20,0,0,11,20
1505,True,20,18,2,11,20
1506,True,20,18,2,11,20
1507,True,20,18,2,11,20
1508,True,20,18,2,11,20
1509,True,20,18,2,11,20
1510,False,20,0,0,11,20
1511,False,20,0,0,11,20
1512,True,20,18,2,11,20
1513,True,20,18,2,11,20
1514,True,20,18,2,11,20
1515,True,20,18,2,11,20
1516,True,20,18,2,11,20
1517,True,20,18,2,11,20
1518,True,20,18,2,11,20
1519,True,20,18,2,11,20
1520,False,20,0,0,11,20
1521,True,20,18,2,11,20
1522,True,20,18,2,11,20
1523,True,20,18,2,11,20
1524,True,20,18,2,11,20
1525,True,20,18,2,11,20
1526,False,20,0,0,11,20
1527,True,20,18,2,11,20
1528,False,20,0,0,11,20
1529,False,20,0,0,11,20
1530,True,20,18,2,11,20
1531,False,20,0,0,11,20
1532,False,20,0,0,11,20
1533,True,20,18,2,11,20
1534,False,20,0,0,11,20
1535,True,20,18,2,11,20
1536,True,20,18,2,11,20
1537,True,20,18,2,11,20
1538,False,20,0,0,11,20
1539,True,20,18,2,11,20
1540,False,20,0,0,11,20
1541,False,20,0,0,11,20
1542,True,20,18,2,11,20
1543,True,20,18,2,11,20
1544,False,20,0,0,11,20
1545,False,20,0,0,11,20
1546,True,20,18,2,11,20
1547,False,20,0,0,11,20
1548,False,20,0,0,11,20
1549,True,20,18,2,11,20
1550,False,20,0,0,11,20
1551,False,20,0,0,11,20
1552,False,20,0,0,11,20
1553,True,20,18,2,11,20
1554,False,20,0,0,11,20
1555,True,20,18,2,11,20
1556,False,20,0,0,11,20
1557,True,20,18,2,11,20
1558,False,20,0,0,11,20
1559,True,20,18,2,11,20
1560,True,20,18,2,11,20
1561,True,20,18,2,11,20
1562,False,20,0,0,11,20
1563,False,20,0,0,11,20
1564,False,20,0,0,11,20
1565,False,20,0,0,11,20
1566,True,20,18,2,11,20
1567,True,20,18,2,11,20
1568,True,20,18,2,11,20
1569,False,20,0,0,11,20
1570,False,20,0,0,11,20
1571,False,20,0,0,11,20
1572,True,20,18,2,11,20
1573,True,20,18,2,11,20
1574,True,20,18,2,11,20
1575,False,20,0,0,11,20
1576,False,20,0,0,11,20
1577,True,20,18,2,11,20
1578,False,20,0,0,11,20
1579,True,20,18,2,11,20
1580,False,20,0,0,11,20
1581,False,20,0,0,11,20
1582,True,20,18,2,11,20
1583,False,20,0,0,11,20
1584,True,20,18,2,11,20
1585,False,20,0,0,11,20
1586,True,20,18,2,11,20
1587,True,20,18,2,11,20
1588,False,20,0,0,11,20
1589,True,20,18,2,11,20
1590,False,20,0,0,11,20
1591,False,20,0,0,11,20
1592,False,20,0,0,11,20
1593,True,20,18,2,11,20
1594,False,20,0,0,11,20
1595,True,20,18,2,11,20
1596,True,20,18,2,11,20
1597,True,20,18,2,11,20
1598,False,20,0,0,11,20
1599,True,20,18,2,11,20
1600,False,20,0,0,11,20
1601,True,20,18,2,11,20
1602,False,20,0,0,11,20
1603,False,20,0,0,11,20
1604,True,20,18,2,11,20
1605,True,20,18,2,11,20
1606,True,20,18,2,11,20
1607,True,20,18,2,11,20
1608,False,20,0,0,11,20
1609,False,20,0,0,11,20
1610,True,20,18,2,11,20
1611,True,20,18,2,11,20
1612,False,20,0,0,11,20
1613,True,20,18,2,11,20
1614,False,20,0,0,11,20
1615,False,20,0,0,11,20
1616,True,20,18,2,11,20
1617,True,20,18,2,11,20
1618,True,20,18,2,11,20
1619,False,20,0,0,11,20
1620,False,20,0,0,11,20
1621,True,20,18,2,11,20
1622,False,20,0,0,11,20
1623,False,20,0,0,11,20
1624,True,20,18,2,11,20
1625,True,20,18,2,11,20
1626,True,20,18,2,11,20
1627,True,20,18,2,11,20
1628,False,20,0,0,11,20
1629,True,20,18,2,11,20
1630,False,20,0,0,11,20
1631,False,20,0,0,11,20
1632,True,20,18,2,11,20
1633,False,20,0,0,11,20
1634,True,20,18,2,11,20
1635,True,20,18,2,11,20
1636,True,20,18,2,11,20
1637,False,20,0,0,11,20
1638,False,20,0,0,11,20
1639,True,20,18,2,11,20
1640,False,20,0,0,11,20
1641,False,20,0,0,11,20
1642,False,20,0,0,11,20
1643,True,20,18,2,11,20
1644,True,20,18,2,11,20
1645,False,20,0,0,11,20
1646,False,20,0,0,11,20
1647,True,20,18,2,11,20
1648,False,20,0,0,11,20
1649,False,20,0,0,11,20
1650,False,20,0,0,11,20
1651,True,20,18,2,11,20
1652,False,20,0,0,11,20
1653,False,20,0,0,11,20
1654,True,20,18,2,11,20
1655,False,20,0,0,11,20
1656,False,20,0,0,11,20
1657,False,20,0,0,11,20
1658,False,20,0,0,11,20
1659,False,20,0,0,11,20
1660,False,20,0,0,11,20
1661,True,20,18,2,11,20
1662,False,20,0,0,11,20
1663,True,20,18,2,11,20
1664,True,20,18,2,11,20
1665,False,20,0,0,11,20
1666,True,20,18,2,11,20
1667,True,20,18,2,11,20
1668,False,20,0,0,11,20
1669,False,20,0,0,11,20
1670,True,20,18,2,11,20
1671,False,20,0,0,11,20
1672,True,20,18,2,11,20
1673,True,20,18,2,11,20
1674,False,20,0,0,11,20
1675,False,20,0,0,11,20
1676,True,20,18,2,11,20
1677,True,20,18,2,11,20
1678,False,20,0,0,11,20
1679,True,20,18,2,11,20
1680,True,20,18,2,11,20
1681,False,20,0,0,11,20
1682,True,20,18,2,11,20
1683,True,20,18,2,11,20
1684,False,20,0,0,11,20
1685,False,20,0,0,11,20
1686,False,20,0,0,11,20
1687,False,20,0,0,11,20
1688,True,20,18,2,11,20
1689,False,20,0,0,11,20
1690,True,20,18,2,11,20
1691,True,20,18,2,11,20
1692,False,20,0,0,11,20
1693,True,20,18,2,11,20
1694,False,20,0,0,11,20
1695,False,20,0,0,11,20
1696,False,20,0,0,11,20
1697,True,20,18,2,11,20
1698,True,20,18,2,11,20
1699,False,20,0,0,11,20
1700,True,20,18,2,11,20
1701,False,20,0,0,11,20
1702,False,20,0,0,11,20
1703,True,20,18,2,11,20
1704,False,20,0,0,11,20
1705,False,20,0,0,11,20
1706,True,20,18,2,11,20
1707,True,20,18,2,11,20
1708,False,20,0,0,11,20
1709,True,20,18,2,11,20
1710,True,20,18,2,11,20
1711,False,20,0,0,11,20
1712,False,20,0,0,11,20
1713,False,20,0,0,11,20
1714,True,20,18,2,11,20
1715,False,20,0,0,11,20
1716,False,20,0,0,11,20
1717,False,20,0,0,11,20
1718,True,20,18,2,11,20
1719,False,20,0,0,11,20
1720,False,20,0,0,11,20
1721,False,20,0,0,11,20
1722,False,20,0,0,11,20
1723,False,20,0,0,11,20
1724,False,20,0,0,11,20
1725,False,20,0,0,11,20
1726,False,20,0,0,11,20
1727,False,20,0,0,11,20
1728,False,20,0,0,11,20
1729,False,20,0,0,11,20
1730,False,20,0,0,11,20
1731,False,20,0,0,11,20
1732,False,20,0,0,11,20
1733,True,20,18,2,11,20
1734,True,20,18,2,11,20
1735,False,20,0,0,11,20
1736,True,20,18,2,11,20
1737,False,20,0,0,11,20
1738,True,20,18,2,11,20
1739,False,20,0,0,11,20
1740,False,20,0,0,11,20
1741,False,20,0,0,11,20
1742,False,20,0,0,11,20
1743,True,20,18,2,11,20
1744,False,20,0,0,11,20
1745,True,20,18,2,11,20
1746,False,20,0,0,11,20
1747,False,20,0,0,11,20
1748,True,20,18,2,11,20
1749,False,20,0,0,11,20
1750,False,20,0,0,11,20
1751,True,20,18,2,11,20
1752,True,20,18,2,11,20
1753,True,20,18,2,11,20
1754,True,20,18,2,11,20
1755,False,20,0,0,11,20
1756,True,20,18,2,11,20
1757,False,20,0,0,11,20
1758,False,20,0,0,11,20
1759,False,20,0,0,11,20
1760,False,20,0,0,11,20
1761,False,20,0,0,11,20
1762,True,20,18,2,11,20
1763,True,20,18,2,11,20
1764,True,20,18,2,11,20
1765,True,20,18,2,11,20
1766,True,20,18,2,11,20
1767,False,20,0,0,11,20
1768,False,20,0,0,11,20
1769,True,20,18,2,11,20
1770,False,20,0,0,11,20
1771,False,20,0,0,11,20
1772,True,20,18,2,11,20
1773,True,20,18,2,11,20
1774,False,20,0,0,11,20
1775,True,20,18,2,11,20
1776,False,20,0,0,11,20
1777,False,20,0,0,11,20
1778,False,20,0,0,11,20
1779,True,20,18,2,11,20
1780,True,20,18,2,11,20
1781,False,20,0,0,11,20
1782,True,20,18,2,11,20
1783,True,20,18,2,11,20
1784,True,20,18,2,11,20
1785,True,20,18,2,11,20
1786,True,20,18,2,11,20
1787,False,20,0,0,11,20
1788,False,20,0,0,11,20
1789,False,20,0,0,11,20
1790,True,20,18,2,11,20
1791,True,20,18,2,11,20
1792,False,20,0,0,11,20
1793,False,20,0,0,11,20
1794,True,20,18,2,11,20
1795,False,20,0,0,11,20
1796,True,20,18,2,11,20
1797,False,20,0,0,11,20
1798,False,20,0,0,11,20
1799,False,20,0,0,11,20
1800,False,20,0,0,11,20
1801,False,20,0,0,11,20
1802,False,20,0,0,11,20
1803,True,20,18,2,11,20
1804,False,20,0,0,11,20
1805,False,20,0,0,11,20
1806,False,20,0,0,11,20
1807,True,20,18,2,11,20
1808,False,20,0,0,11,20
1809,True,20,18,2,11,20
1810,True,20,18,2,11,20
1811,False,20,0,0,11,20
1812,False,20,0,0,11,20
1813,True,20,18,2,11,20
1814,True,20,18,2,11,20
1815,True,20,18,2,11,20
1816,True,20,18,2,11,20
1817,False,20,0,0,11,20
1818,False,20,0,0,11,20
1819,True,20,18,2,11,20
1820,True,20,18,2,11,20
1821,True,20,18,2,11,20
1822,True,20,18,2,11,20
1823,True,20,18,2,11,20
1824,False,20,0,0,11,20
1825,False,20,0,0,11,20
1826,False,20,0,0,11,20
1827,True,20,18,2,11,20
1828,False,20,0,0,11,20
1829,True,20,18,2,11,20
1830,False,20,0,0,11,20
1831,True,20,18,2,11,20
1832,True,20,18,2,11,20
1833,True,20,18,2,11,20
1834,True,20,18,2,11,20
1835,True,20,18,2,11,20
1836,False,20,0,0,11,20
1837,False,20,0,0,11,20
1838,True,20,18,2,11,20
1839,True,20,18,2,11,20
1840,False,20,0,0,11,20
1841,True,20,18,2,11,20
1842,False,20,0,0,11,20
1843,True,20,18,2,11,20
1844,False,20,0,0,11,20
1845,True,20,18,2,11,20
1846,False,20,0,0,11,20
1847,False,20,0,0,11,20
1848,False,20,0,0,11,20
1849,False,20,0,0,11,20
1850,True,20,18,2,11,20
1851,False,20,0,0,11,20
1852,False,20,0,0,11,20
1853,True,20,18,2,11,20
1854,True,20,18,2,11,20
1855,False,20,0,0,11,20
1856,False,20,0,0,11,20
1857,False,20,0,0,11,20
1858,False,20,0,0,11,20
1859,True,20,18,2,11,20
1860,False,20,0,0,11,20
1861,False,20,0,0,11,20
1862,True,20,18,2,11,20
1863,True,20,18,2,11,20
1864,False,20,0,0,11,20
1865,True,20,18,2,11,20
1866,True,20,18,2,11,20
1867,False,20,0,0,11,20
1868,True,20,18,2,11,20
1869,False,20,0,0,11,20
1870,False,20,0,0,11,20
1871,True,20,18,2,11,20
1872,True,20,18,2,11,20
1873,False,20,0,0,11,20
1874,False,20,0,0,11,20
1875,True,20,18,2,11,20
1876,True,20,18,2,11,20
1877,True,20,18,2,11,20
1878,False,20,0,0,11,20
1879,False,20,0,0,11,20
1880,False,20,0,0,11,20
1881,True,20,18,2,11,20
1882,True,20,18,2,11,20
1883,True,20,18,2,11,20
1884,False,20,0,0,11,20
1885,False,20,0,0,11,20
1886,False,20,0,0,11,20
1887,True,20,18,2,11,20
1888,False,20,0,0,11,20
1889,False,20,0,0,11,20
1890,True,20,18,2,11,20
1891,False,20,0,0,11,20
1892,False,20,0,0,11,20
1893,False,20,0,0,11,20
1894,False,20,0,0,11,20
1895,True,20,18,2,11,20
1896,False,20,0,0,11,20
1897,False,20,0,0,11,20
1898,True,20,18,2,11,20
1899,False,20,0,0,11,20
1900,True,20,18,2,11,20
1901,True,20,18,2,11,20
1902,True,20,18,2,11,20
1903,True,20,18,2,11,20
1904,True,20,18,2,11,20
1905,False,20,0,0,11,20
1906,False,20,0,0,11,20
1907,False,20,0,0,11,20
1908,True,20,18,2,11,20
1909,True,20,18,2,11,20
1910,True,20,18,2,11,20
1911,False,20,0,0,11,20
1912,False,20,0,0,11,20
1913,True,20,18,2,11,20
1914,False,20,0,0,11,20
1915,True,20,18,2,11,20
1916,False,20,0,0,11,20
1917,True,20,18,2,11,20
1918,False,20,0,0,11,20
1919,True,20,18,2,11,20
1920,True,20,18,2,11,20
1921,True,20,18,2,11,20
1922,True,20,18,2,11,20
1923,False,20,0,0,11,20
1924,True,20,18,2,11,20
1925,True,20,18,2,11,20
1926,False,20,0,0,11,20
1927,True,20,18,2,11,20
1928,True,20,18,2,11,20
1929,False,20,0,0,11,20
1930,True,20,18,2,11,20
