,G,p,post,pre,x,y,z
776,False,0.79,9,9,9,17,0
777,False,0.79,9,9,9,17,0
778,False,0.79,9,9,9,17,0
779,False,0.79,9,9,9,17,0
780,True,0.79,26,26,26,17,1
781,False,0.79,9,9,9,17,0
782,False,0.79,9,9,9,17,0
783,True,0.79,26,26,26,17,1
784,False,0.79,9,9,9,17,0
785,False,0.79,9,9,9,17,0
786,False,0.79,9,9,9,17,0
787,True,0.79,26,26,26,17,1
788,False,0.79,9,9,9,17,0
789,True,0.79,26,26,26,17,1
790,True,0.79,26,26,26,17,1
791,False,0.79,9,9,9,17,0
792,True,0.79,26,26,26,17,1
793,False,0.79,9,9,9,17,0
794,False,0.79,9,9,9,17,0
795,False,0.79,9,9,9,17,0
796,False,0.79,9,9,9,17,0
797,False,0.79,9,9,9,17,0
798,True,0.79,26,26,26,17,1
799,True,0.79,26,26,26,17,1
800,False,0.79,9,9,9,17,0
801,False,0.79,9,9,9,17,0
802,False,0.79,9,9,9,17,0
803,True,0.79,26,26,26,17,1
804,False,0.79,9,9,9,17,0
805,True,0.79,26,26,26,17,1
806,False,0.79,9,9,9,17,0
807,False,0.79,9,9,9,17,0
808,False,0.79,9,9,9,17,0
809,False,0.79,9,9,9,17,0
810,False,0.79,9,9,9,17,0
811,True,0.79,26,26,26,17,1
812,False,0.79,9,9,9,17,0
813,False,0.79,9,9,9,17,0
814,False,0.79,9,9,9,17,0
815,True,0.79,26,26,26,17,1
816,False,0.79,9,9,9,17,0
817,False,0.79,9,9,9,17,0
818,True,0.79,26,26,26,17,1
819,False,0.79,9,9,9,17,0
820,False,0.79,9,9,9,17,0
821,False,0.79,9,9,9,17,0
822,True,0.79,26,26,26,17,1
823,True,0.79,26,26,26,17,1
824,False,0.79,9,9,9,17,0
825,False,0.79,9,9,9,17,0
826,False,0.79,9,9,9,17,0
827,False,0.79,9,9,9,17,0
828,False,0.79,9,9,9,17,0
829,True,0.79,26,26,26,17,1
830,False,0.79,9,9,9,17,0
831,False,0.79,9,9,9,17,0
832,False,0.79,9,9,9,17,0
833,False,0.79,9,9,9,17,0
834,False,0.79,9,9,9,17,0
835,True,0.79,26,26,26,17,1
836,True,0.79,26,26,26,17,1
837,False,0.79,9,9,9,17,0
838,False,0.79,9,9,9,17,0
839,True,0.79,26,26,26,17,1
840,False,0.79,9,9,9,17,0
841,False,0.79,9,9,9,17,0
842,True,0.79,26,26,26,17,1
843,False,0.79,9,9,9,17,0
844,False,0.79,9,9,9,17,0
845,False,0.79,9,9,9,17,0
846,True,0.79,26,26,26,17,1
847,True,0.79,26,26,26,17,1
848,True,0.79,26,26,26,17,1
849,False,0.79,9,9,9,17,0
850,True,0.79,26,26,26,17,1
851,False,0.79,9,9,9,17,0
852,False,0.79,9,9,9,17,0
853,False,0.79,9,9,9,17,0
854,False,0.79,9,9,9,17,0
855,False,0.79,9,9,9,17,0
856,True,0.79,26,26,26,17,1
857,False,0.79,9,9,9,17,0
858,False,0.79,9,9,9,17,0
859,False,0.79,9,9,9,17,0
860,False,0.79,9,9,9,17,0
861,True,0.79,26,26,26,17,1
862,False,0.79,9,9,9,17,0
863,False,0.79,9,9,9,17,0
864,False,0.79,9,9,9,17,0
865,False,0.79,9,9,9,17,0
866,False,0.79,9,9,9,17,0
867,False,0.79,9,9,9,17,0
868,True,0.79,26,26,26,17,1
869,False,0.79,9,9,9,17,0
870,True,0.79,26,26,26,17,1
871,True,0.79,26,26,26,17,1
872,False,0.79,9,9,9,17,0
873,False,0.79,9,9,9,17,0
874,False,0.79,9,9,9,17,0
875,True,0.79,26,26,26,17,1
876,False,0.79,9,9,9,17,0
877,False,0.79,9,9,9,17,0
878,False,0.79,9,9,9,17,0
879,True,0.79,26,26,26,17,1
880,False,0.79,9,9,9,17,0
881,False,0.79,9,9,9,17,0
882,True,0.79,26,26,26,17,1
883,False,0.79,9,9,9,17,0
884,True,0.79,26,26,26,17,1
885,True,0.79,26,26,26,17,1
886,False,0.79,9,9,9,17,0
887,True,0.79,26,26,26,17,1
888,False,0.79,9,9,9,17,0
889,False,0.79,9,9,9,17,0
890,False,0.79,9,9,9,17,0
891,True,0.79,26,26,26,17,1
892,False,0.79,9,9,9,17,0
893,False,0.79,9,9,9,17,0
894,False,0.79,9,9,9,17,0
895,False,0.79,9,9,9,17,0
896,False,0.79,9,9,9,17,0
897,False,0.79,9,9,9,17,0
898,True,0.79,26,26,26,17,1
899,True,0.79,26,26,26,17,1
900,True,0.79,26,26,26,17,1
901,False,0.79,9,9,9,17,0
902,False,0.79,9,9,9,17,0
903,True,0.79,26,26,26,17,1
904,True,0.79,26,26,26,17,1
905,True,0.79,26,26,26,17,1
906,False,0.79,9,9,9,17,0
907,False,0.79,9,9,9,17,0
908,False,0.79,9,9,9,17,0
909,False,0.79,9,9,9,17,0
910,False,0.79,9,9,9,17,0
911,False,0.79,9,9,9,17,0
912,False,0.79,9,9,9,17,0
913,False,0.79,9,9,9,17,0
914,False,0.79,9,9,9,17,0
915,False,0.79,9,9,9,17,0
916,False,0.79,9,9,9,17,0
917,False,0.79,9,9,9,17,0
918,True,0.79,26,26,26,17,1
919,True,0.79,26,26,26,17,1
920,False,0.79,9,9,9,17,0
921,False,0.79,9,9,9,17,0
922,False,0.79,9,9,9,17,0
923,False,0.79,9,9,9,17,0
924,False,0.79,9,9,9,17,0
925,False,0.79,9,9,9,17,0
926,False,0.79,9,9,9,17,0
927,False,0.79,9,9,9,17,0
928,False,0.79,9,9,9,17,0
929,True,0.79,26,26,26,17,1
930,False,0.79,9,9,9,17,0
931,False,0.79,9,9,9,17,0
932,False,0.79,9,9,9,17,0
933,False,0.79,9,9,9,17,0
934,True,0.79,26,26,26,17,1
935,False,0.79,9,9,9,17,0
936,False,0.79,9,9,9,17,0
937,False,0.79,9,9,9,17,0
938,True,0.79,26,26,26,17,1
939,True,0.79,26,26,26,17,1
940,False,0.79,9,9,9,17,0
941,False,0.79,9,9,9,17,0
942,False,0.79,9,9,9,17,0
943,True,0.79,26,26,26,17,1
944,False,0.79,9,9,9,17,0
945,False,0.79,9,9,9,17,0
946,False,0.79,9,9,9,17,0
947,False,0.79,9,9,9,17,0
948,False,0.79,9,9,9,17,0
949,False,0.79,9,9,9,17,0
950,False,0.79,9,9,9,17,0
951,False,0.79,9,9,9,17,0
952,False,0.79,9,9,9,17,0
953,False,0.79,9,9,9,17,0
954,False,0.79,9,9,9,17,0
955,False,0.79,9,9,9,17,0
956,False,0.79,9,9,9,17,0
957,True,0.79,26,26,26,17,1
958,False,0.79,9,9,9,17,0
959,False,0.79,9,9,9,17,0
960,False,0.79,9,9,9,17,0
961,False,0.79,9,9,9,17,0
962,False,0.79,9,9,9,17,0
963,False,0.79,9,9,9,17,0
964,False,0.79,9,9,9,17,0
965,False,0.79,9,9,9,17,0
966,False,0.79,9,9,9,17,0
967,False,0.79,9,9,9,17,0
968,False,0.79,9,9,9,17,0
969,False,0.79,9,9,9,17,0
970,False,0.79,9,9,9,17,0
971,False,0.79,9,9,9,17,0
972,True,0.79,26,26,26,17,1
973,False,0.79,9,9,9,17,0
974,False,0.79,9,9,9,17,0
975,False,0.79,9,9,9,17,0
976,False,0.79,9,9,9,17,0
977,False,0.79,9,9,9,17,0
978,True,0.79,26,26,26,17,1
979,False,0.79,9,9,9,17,0
980,True,0.79,26,26,26,17,1
981,False,0.79,9,9,9,17,0
982,False,0.79,9,9,9,17,0
983,False,0.79,9,9,9,17,0
984,False,0.79,9,9,9,17,0
985,False,0.79,9,9,9,17,0
986,False,0.79,9,9,9,17,0
987,False,0.79,9,9,9,17,0
988,False,0.79,9,9,9,17,0
989,False,0.79,9,9,9,17,0
990,False,0.79,9,9,9,17,0
991,False,0.79,9,9,9,17,0
992,False,0.79,9,9,9,17,0
993,True,0.79,26,26,26,17,1
994,True,0.79,26,26,26,17,1
995,True,0.79,26,26,26,17,1
996,False,0.79,9,9,9,17,0
997,False,0.79,9,9,9,17,0
998,True,0.79,26,26,26,17,1
999,False,0.79,9,9,9,17,0
1000,False,0.9,11,11,11,14,0
1001,False,0.9,11,11,11,14,0
1002,False,0.9,11,11,11,14,0
1003,False,0.9,11,11,11,14,0
1004,False,0.9,11,11,11,14,0
1005,False,0.9,11,11,11,14,0
1006,True,0.9,25,25,25,14,1
1007,True,0.9,25,25,25,14,1
1008,False,0.9,11,11,11,14,0
1009,False,0.9,11,11,11,14,0
1010,False,0.9,11,11,11,14,0
1011,False,0.9,11,11,11,14,0
1012,False,0.9,11,11,11,14,0
1013,False,0.9,11,11,11,14,0
1014,False,0.9,11,11,11,14,0
1015,False,0.9,11,11,11,14,0
1016,False,0.9,11,11,11,14,0
1017,False,0.9,11,11,11,14,0
1018,False,0.9,11,11,11,14,0
1019,False,0.9,11,11,11,14,0
1020,False,0.9,11,11,11,14,0
1021,False,0.9,11,11,11,14,0
1022,False,0.9,11,11,11,14,0
1023,False,0.9,11,11,11,14,0
1024,False,0.9,11,11,11,14,0
1025,True,0.9,25,25,25,14,1
1026,False,0.9,11,11,11,14,0
1027,False,0.9,11,11,11,14,0
1028,False,0.9,11,11,11,14,0
1029,False,0.9,11,11,11,14,0
1030,False,0.9,11,11,11,14,0
1031,False,0.9,11,11,11,14,0
1032,False,0.9,11,11,11,14,0
1033,False,0.9,11,11,11,14,0
1034,False,0.9,11,11,11,14,0
1035,False,0.9,11,11,11,14,0
1036,False,0.9,11,11,11,14,0
1037,False,0.9,11,11,11,14,0
1038,False,0.9,11,11,11,14,0
1039,False,0.9,11,11,11,14,0
1040,False,0.9,11,11,11,14,0
1041,False,0.9,11,11,11,14,0
1042,False,0.9,11,11,11,14,0
1043,False,0.9,11,11,11,14,0
1044,False,0.9,11,11,11,14,0
1045,False,0.9,11,11,11,14,0
1046,False,0.9,11,11,11,14,0
1047,False,0.9,11,11,11,14,0
1048,False,0.9,11,11,11,14,0
1049,False,0.9,11,11,11,14,0
1050,False,0.9,11,11,11,14,0
1051,False,0.9,11,11,11,14,0
1052,False,0.9,11,11,11,14,0
1053,False,0.9,11,11,11,14,0
1054,False,0.9,11,11,11,14,0
1055,False,0.9,11,11,11,14,0
1056,False,0.9,11,11,11,14,0
1057,False,0.9,11,11,11,14,0
1058,False,0.9,11,11,11,14,0
1059,False,0.9,11,11,11,14,0
1060,False,0.9,11,11,11,14,0
1061,False,0.9,11,11,11,14,0
1062,False,0.9,11,11,11,14,0
1063,False,0.9,11,11,11,14,0
1064,False,0.9,11,11,11,14,0
1065,False,0.9,11,11,11,14,0
1066,False,0.9,11,11,11,14,0
1067,False,0.9,11,11,11,14,0
1068,True,0.9,25,25,25,14,1
1069,False,0.9,11,11,11,14,0
1070,False,0.9,11,11,11,14,0
1071,True,0.9,25,25,25,14,1
1072,False,0.9,11,11,11,14,0
1073,False,0.9,11,11,11,14,0
1074,False,0.9,11,11,11,14,0
1075,False,0.9,11,11,11,14,0
1076,False,0.9,11,11,11,14,0
1077,True,0.9,25,25,25,14,1
1078,False,0.9,11,11,11,14,0
1079,False,0.9,11,11,11,14,0
1080,True,0.9,25,25,25,14,1
1081,False,0.9,11,11,11,14,0
1082,False,0.9,11,11,11,14,0
1083,False,0.9,11,11,11,14,0
1084,False,0.9,11,11,11,14,0
1085,False,0.9,11,11,11,14,0
1086,False,0.9,11,11,11,14,0
1087,False,0.9,11,11,11,14,0
1088,False,0.9,11,11,11,14,0
1089,False,0.9,11,11,11,14,0
1090,False,0.9,11,11,11,14,0
1091,False,0.9,11,11,11,14,0
1092,False,0.9,11,11,11,14,0
1093,False,0.9,11,11,11,14,0
1094,False,0.9,11,11,11,14,0
1095,False,0.9,11,11,11,14,0
1096,True,0.9,25,25,25,14,1
1097,False,0.9,11,11,11,14,0
1098,False,0.9,11,11,11,14,0
1099,False,0.9,11,11,11,14,0
1100,False,0.9,11,11,11,14,0
1101,False,0.9,11,11,11,14,0
1102,False,0.9,11,11,11,14,0
1103,True,0.9,25,25,25,14,1
1104,False,0.9,11,11,11,14,0
1105,True,0.9,25,25,25,14,1
1106,False,0.9,11,11,11,14,0
1107,False,0.9,11,11,11,14,0
1108,False,0.9,11,11,11,14,0
1109,True,0.9,25,25,25,14,1
1110,False,0.9,11,11,11,14,0
1111,False,0.9,11,11,11,14,0
1112,False,0.9,11,11,11,14,0
1113,False,0.9,11,11,11,14,0
1114,True,0.9,25,25,25,14,1
1115,False,0.9,11,11,11,14,0
1116,False,0.9,11,11,11,14,0
1117,False,0.9,11,11,11,14,0
1118,False,0.9,11,11,11,14,0
1119,False,0.9,11,11,11,14,0
1120,False,0.9,11,11,11,14,0
1121,False,0.9,11,11,11,14,0
1122,False,0.9,11,11,11,14,0
1123,False,0.9,11,11,11,14,0
1124,False,0.9,11,11,11,14,0
1125,False,0.9,11,11,11,14,0
1126,False,0.9,11,11,11,14,0
1127,False,0.9,11,11,11,14,0
1128,False,0.9,11,11,11,14,0
1129,False,0.9,11,11,11,14,0
1130,False,0.9,11,11,11,14,0
1131,False,0.9,11,11,11,14,0
1132,True,0.9,25,25,25,14,1
1133,False,0.9,11,11,11,14,0
1134,False,0.9,11,11,11,14,0
1135,False,0.9,11,11,11,14,0
1136,False,0.9,11,11,11,14,0
1137,False,0.9,11,11,11,14,0
1138,False,0.9,11,11,11,14,0
1139,False,0.9,11,11,11,14,0
1140,False,0.9,11,11,11,14,0
1141,False,0.9,11,11,11,14,0
1142,False,0.9,11,11,11,14,0
1143,True,0.9,25,25,25,14,1
1144,False,0.9,11,11,11,14,0
1145,False,0.9,11,11,11,14,0
1146,False,0.9,11,11,11,14,0
1147,False,0.9,11,11,11,14,0
1148,False,0.9,11,11,11,14,0
1149,False,0.9,11,11,11,14,0
1150,False,0.9,11,11,11,14,0
1151,False,0.9,11,11,11,14,0
1152,False,0.9,11,11,11,14,0
1153,False,0.9,11,11,11,14,0
1154,False,0.9,11,11,11,14,0
1155,False,0.9,11,11,11,14,0
1156,True,0.9,25,25,25,14,1
1157,False,0.9,11,11,11,14,0
1158,False,0.9,11,11,11,14,0
1159,False,0.9,11,11,11,14,0
1160,False,0.9,11,11,11,14,0
1161,False,0.9,11,11,11,14,0
1162,False,0.9,11,11,11,14,0
1163,False,0.9,11,11,11,14,0
1164,False,0.9,11,11,11,14,0
1165,False,0.9,11,11,11,14,0
1166,False,0.9,11,11,11,14,0
1167,False,0.9,11,11,11,14,0
1168,False,0.9,11,11,11,14,0
1169,False,0.9,11,11,11,14,0
1170,False,0.9,11,11,11,14,0
1171,False,0.9,11,11,11,14,0
1172,False,0.9,11,11,11,14,0
1173,False,0.9,11,11,11,14,0
1174,False,0.9,11,11,11,14,0
1175,False,0.9,11,11,11,14,0
1176,False,0.9,11,11,11,14,0
1177,False,0.9,11,11,11,14,0
1178,False,0.9,11,11,11,14,0
1179,False,0.9,11,11,11,14,0
1180,False,0.9,11,11,11,14,0
1181,True,0.9,25,25,25,14,1
1182,True,0.9,25,25,25,14,1
1183,False,0.9,11,11,11,14,0
1184,False,0.9,11,11,11,14,0
1185,False,0.9,11,11,11,14,0
1186,False,0.9,11,11,11,14,0
1187,False,0.9,11,11,11,14,0
1188,False,0.9,11,11,11,14,0
1189,False,0.9,11,11,11,14,0
1190,False,0.9,11,11,11,14,0
1191,False,0.9,11,11,11,14,0
1192,False,0.9,11,11,11,14,0
1193,False,0.9,11,11,11,14,0
1194,False,0.9,11,11,11,14,0
1195,False,0.9,11,11,11,14,0
1196,True,0.9,25,25,25,14,1
1197,False,0.9,11,11,11,14,0
1198,False,0.9,11,11,11,14,0
1199,False,0.9,11,11,11,14,0
1200,False,0.9,11,11,11,14,0
1201,False,0.9,11,11,11,14,0
1202,False,0.9,11,11,11,14,0
1203,False,0.9,11,11,11,14,0
1204,False,0.9,11,11,11,14,0
1205,False,0.9,11,11,11,14,0
1206,False,0.9,11,11,11,14,0
1207,False,0.9,11,11,11,14,0
1208,False,0.9,11,11,11,14,0
1209,False,0.9,11,11,11,14,0
1210,False,0.9,11,11,11,14,0
1211,False,0.9,11,11,11,14,0
1212,False,0.9,11,11,11,14,0
1213,False,0.9,11,11,11,14,0
1214,True,0.9,25,25,25,14,1
1215,True,0.9,25,25,25,14,1
1216,True,0.9,25,25,25,14,1
1217,False,0.9,11,11,11,14,0
1218,False,0.9,11,11,11,14,0
1219,False,0.9,11,11,11,14,0
1220,False,0.9,11,11,11,14,0
1221,False,0.9,11,11,11,14,0
1222,False,0.9,11,11,11,14,0
1223,False,0.9,11,11,11,14,0
1224,False,0.9,11,11,11,14,0
1225,False,0.9,11,11,11,14,0
1226,False,0.9,11,11,11,14,0
1227,True,0.9,25,25,25,14,1
1228,False,0.9,11,11,11,14,0
1229,False,0.9,11,11,11,14,0
1230,False,0.9,11,11,11,14,0
1231,False,0.9,11,11,11,14,0
1232,False,0.9,11,11,11,14,0
1233,False,0.9,11,11,11,14,0
1234,False,0.9,11,11,11,14,0
1235,True,0.9,25,25,25,14,1
1236,False,0.9,11,11,11,14,0
1237,False,0.9,11,11,11,14,0
1238,True,0.9,25,25,25,14,1
1239,False,0.9,11,11,11,14,0
1240,False,0.9,11,11,11,14,0
1241,False,0.9,11,11,11,14,0
1242,True,0.9,25,25,25,14,1
1243,False,0.9,11,11,11,14,0
1244,False,0.9,11,11,11,14,0
1245,False,0.9,11,11,11,14,0
1246,False,0.9,11,11,11,14,0
1247,False,0.9,11,11,11,14,0
1248,True,0.9,25,25,25,14,1
1249,False,0.9,11,11,11,14,0
1250,False,0.9,11,11,11,14,0
1251,False,0.9,11,11,11,14,0
1252,True,0.9,25,25,25,14,1
1253,False,0.9,11,11,11,14,0
1254,False,0.9,11,11,11,14,0
1255,False,0.9,11,11,11,14,0
1256,False,0.9,11,11,11,14,0
1257,False,0.9,11,11,11,14,0
1258,True,0.9,25,25,25,14,1
1259,False,0.9,11,11,11,14,0
1260,False,0.9,11,11,11,14,0
1261,False,0.9,11,11,11,14,0
1262,True,0.9,25,25,25,14,1
1263,False,0.9,11,11,11,14,0
1264,False,0.9,11,11,11,14,0
1265,False,0.9,11,11,11,14,0
1266,False,0.9,11,11,11,14,0
1267,False,0.9,11,11,11,14,0
1268,False,0.9,11,11,11,14,0
1269,False,0.9,11,11,11,14,0
1270,False,0.9,11,11,11,14,0
1271,False,0.9,11,11,11,14,0
1272,False,0.9,11,11,11,14,0
1273,False,0.9,11,11,11,14,0
1274,False,0.9,11,11,11,14,0
1275,False,0.9,11,11,11,14,0
1276,False,0.9,11,11,11,14,0
1277,False,0.9,11,11,11,14,0
1278,False,0.9,11,11,11,14,0
1279,False,0.9,11,11,11,14,0
1280,True,0.9,25,25,25,14,1
1281,False,0.9,11,11,11,14,0
1282,False,0.9,11,11,11,14,0
1283,True,0.9,25,25,25,14,1
1284,True,0.9,25,25,25,14,1
1285,False,0.9,11,11,11,14,0
1286,False,0.9,11,11,11,14,0
1287,False,0.9,11,11,11,14,0
1288,False,0.9,11,11,11,14,0
1289,False,0.9,11,11,11,14,0
1290,False,0.9,11,11,11,14,0
1291,False,0.9,11,11,11,14,0
1292,False,0.9,11,11,11,14,0
1293,False,0.9,11,11,11,14,0
1294,False,0.9,11,11,11,14,0
1295,False,0.9,11,11,11,14,0
1296,False,0.9,11,11,11,14,0
1297,False,0.9,11,11,11,14,0
1298,False,0.9,11,11,11,14,0
1299,False,0.9,11,11,11,14,0
1300,False,0.9,11,11,11,14,0
1301,False,0.9,11,11,11,14,0
1302,False,0.9,11,11,11,14,0
1303,False,0.9,11,11,11,14,0
1304,False,0.9,11,11,11,14,0
1305,False,0.9,11,11,11,14,0
1306,False,0.9,11,11,11,14,0
1307,False,0.9,11,11,11,14,0
1308,False,0.9,11,11,11,14,0
1309,False,0.9,11,11,11,14,0
1310,False,0.9,11,11,11,14,0
1311,False,0.9,11,11,11,14,0
1312,False,0.9,11,11,11,14,0
1313,False,0.9,11,11,11,14,0
1314,False,0.9,11,11,11,14,0
1315,False,0.9,11,11,11,14,0
1316,True,0.9,25,25,25,14,1
1317,False,0.9,11,11,11,14,0
1318,False,0.9,11,11,11,14,0
1319,False,0.9,11,11,11,14,0
1320,False,0.9,11,11,11,14,0
1321,False,0.9,11,11,11,14,0
1322,False,0.9,11,11,11,14,0
1323,False,0.9,11,11,11,14,0
1324,False,0.9,11,11,11,14,0
1325,False,0.9,11,11,11,14,0
1326,False,0.9,11,11,11,14,0
1327,False,0.9,11,11,11,14,0
1328,False,0.9,11,11,11,14,0
1329,True,0.9,25,25,25,14,1
1330,False,0.9,11,11,11,14,0
1331,False,0.9,11,11,11,14,0
1332,False,0.9,11,11,11,14,0
1333,True,0.9,25,25,25,14,1
1334,False,0.9,11,11,11,14,0
1335,False,0.9,11,11,11,14,0
1336,False,0.9,11,11,11,14,0
1337,False,0.9,11,11,11,14,0
1338,False,0.9,11,11,11,14,0
1339,False,0.9,11,11,11,14,0
1340,False,0.9,11,11,11,14,0
1341,False,0.9,11,11,11,14,0
1342,False,0.9,11,11,11,14,0
1343,False,0.9,11,11,11,14,0
1344,False,0.9,11,11,11,14,0
1345,False,0.9,11,11,11,14,0
1346,False,0.9,11,11,11,14,0
1347,False,0.9,11,11,11,14,0
1348,False,0.9,11,11,11,14,0
1349,False,0.9,11,11,11,14,0
1350,True,0.9,25,25,25,14,1
1351,False,0.9,11,11,11,14,0
1352,False,0.9,11,11,11,14,0
1353,False,0.9,11,11,11,14,0
1354,False,0.9,11,11,11,14,0
1355,False,0.9,11,11,11,14,0
1356,False,0.9,11,11,11,14,0
1357,False,0.9,11,11,11,14,0
1358,False,0.9,11,11,11,14,0
1359,False,0.9,11,11,11,14,0
1360,False,0.9,11,11,11,14,0
1361,True,0.9,25,25,25,14,1
1362,False,0.9,11,11,11,14,0
1363,False,0.9,11,11,11,14,0
1364,False,0.9,11,11,11,14,0
1365,True,0.9,25,25,25,14,1
1366,True,0.9,25,25,25,14,1
1367,False,0.9,11,11,11,14,0
1368,True,0.9,25,25,25,14,1
1369,False,0.9,11,11,11,14,0
1370,True,0.9,25,25,25,14,1
1371,False,0.9,11,11,11,14,0
1372,False,0.9,11,11,11,14,0
1373,False,0.9,11,11,11,14,0
1374,False,0.9,11,11,11,14,0
1375,True,0.9,25,25,25,14,1
1376,False,0.9,11,11,11,14,0
1377,False,0.9,11,11,11,14,0
1378,False,0.9,11,11,11,14,0
1379,False,0.9,11,11,11,14,0
1380,False,0.9,11,11,11,14,0
1381,True,0.9,25,25,25,14,1
1382,False,0.9,11,11,11,14,0
1383,False,0.9,11,11,11,14,0
1384,False,0.9,11,11,11,14,0
1385,False,0.9,11,11,11,14,0
1386,False,0.9,11,11,11,14,0
1387,False,0.9,11,11,11,14,0
1388,False,0.9,11,11,11,14,0
1389,False,0.9,11,11,11,14,0
1390,False,0.9,11,11,11,14,0
1391,False,0.9,11,11,11,14,0
1392,False,0.9,11,11,11,14,0
1393,False,0.9,11,11,11,14,0
1394,False,0.9,11,11,11,14,0
1395,False,0.9,11,11,11,14,0
1396,False,0.9,11,11,11,14,0
1397,False,0.9,11,11,11,14,0
1398,True,0.9,25,25,25,14,1
1399,False,0.9,11,11,11,14,0
1400,False,0.9,11,11,11,14,0
1401,False,0.9,11,11,11,14,0
1402,False,0.9,11,11,11,14,0
1403,False,0.9,11,11,11,14,0
1404,True,0.9,25,25,25,14,1
1405,False,0.9,11,11,11,14,0
1406,False,0.9,11,11,11,14,0
1407,False,0.9,11,11,11,14,0
1408,False,0.9,11,11,11,14,0
1409,False,0.9,11,11,11,14,0
1410,False,0.9,11,11,11,14,0
1411,False,0.9,11,11,11,14,0
1412,False,0.9,11,11,11,14,0
1413,False,0.9,11,11,11,14,0
1414,False,0.9,11,11,11,14,0
1415,False,0.9,11,11,11,14,0
1416,False,0.9,11,11,11,14,0
1417,False,0.9,11,11,11,14,0
1418,False,0.9,11,11,11,14,0
1419,False,0.9,11,11,11,14,0
1420,False,0.9,11,11,11,14,0
1421,False,0.9,11,11,11,14,0
1422,True,0.9,25,25,25,14,1
1423,True,0.9,25,25,25,14,1
1424,False,0.9,11,11,11,14,0
1425,False,0.9,11,11,11,14,0
1426,False,0.9,11,11,11,14,0
1427,False,0.9,11,11,11,14,0
1428,False,0.9,11,11,11,14,0
1429,False,0.9,11,11,11,14,0
1430,False,0.9,11,11,11,14,0
1431,False,0.9,11,11,11,14,0
1432,False,0.9,11,11,11,14,0
1433,False,0.9,11,11,11,14,0
1434,True,0.9,25,25,25,14,1
1435,False,0.9,11,11,11,14,0
1436,False,0.9,11,11,11,14,0
1437,False,0.9,11,11,11,14,0
1438,False,0.9,11,11,11,14,0
1439,False,0.9,11,11,11,14,0
1440,False,0.9,11,11,11,14,0
1441,False,0.9,11,11,11,14,0
1442,False,0.9,11,11,11,14,0
1443,False,0.9,11,11,11,14,0
1444,False,0.9,11,11,11,14,0
1445,False,0.9,11,11,11,14,0
1446,False,0.9,11,11,11,14,0
1447,False,0.9,11,11,11,14,0
1448,False,0.9,11,11,11,14,0
1449,False,0.9,11,11,11,14,0
1450,False,0.9,11,11,11,14,0
1451,True,0.9,25,25,25,14,1
1452,False,0.9,11,11,11,14,0
1453,False,0.9,11,11,11,14,0
1454,False,0.9,11,11,11,14,0
1455,False,0.9,11,11,11,14,0
1456,False,0.9,11,11,11,14,0
1457,False,0.9,11,11,11,14,0
1458,False,0.9,11,11,11,14,0
1459,False,0.9,11,11,11,14,0
1460,False,0.9,11,11,11,14,0
1461,False,0.9,11,11,11,14,0
1462,False,0.9,11,11,11,14,0
1463,False,0.9,11,11,11,14,0
1464,True,0.9,25,25,25,14,1
1465,False,0.9,11,11,11,14,0
1466,False,0.9,11,11,11,14,0
1467,False,0.9,11,11,11,14,0
1468,False,0.9,11,11,11,14,0
1469,False,0.9,11,11,11,14,0
1470,False,0.9,11,11,11,14,0
1471,False,0.9,11,11,11,14,0
1472,False,0.9,11,11,11,14,0
1473,False,0.9,11,11,11,14,0
1474,False,0.9,11,11,11,14,0
1475,False,0.9,11,11,11,14,0
1476,False,0.9,11,11,11,14,0
1477,True,0.9,25,25,25,14,1
1478,False,0.9,11,11,11,14,0
1479,False,0.9,11,11,11,14,0
1480,False,0.9,11,11,11,14,0
1481,False,0.9,11,11,11,14,0
1482,False,0.9,11,11,11,14,0
1483,False,0.9,11,11,11,14,0
1484,False,0.9,11,11,11,14,0
1485,False,0.9,11,11,11,14,0
1486,False,0.9,11,11,11,14,0
1487,False,0.9,11,11,11,14,0
1488,False,0.9,11,11,11,14,0
1489,False,0.9,11,11,11,14,0
1490,False,0.9,11,11,11,14,0
1491,False,0.9,11,11,11,14,0
1492,True,0.9,25,25,25,14,1
1493,False,0.9,11,11,11,14,0
1494,False,0.9,11,11,11,14,0
1495,False,0.9,11,11,11,14,0
1496,False,0.9,11,11,11,14,0
1497,True,0.9,25,25,25,14,1
1498,False,0.9,11,11,11,14,0
1499,False,0.9,11,11,11,14,0
1500,True,0.3,34,34,34,21,1
1501,True,0.3,34,34,34,21,1
1502,True,0.3,34,34,34,21,1
1503,True,0.3,34,34,34,21,1
1504,True,0.3,34,34,34,21,1
1505,True,0.3,34,34,34,21,1
1506,True,0.3,34,34,34,21,1
1507,True,0.3,34,34,34,21,1
1508,True,0.3,34,34,34,21,1
1509,True,0.3,34,34,34,21,1
1510,True,0.3,34,34,34,21,1
1511,True,0.3,34,34,34,21,1
1512,True,0.3,34,34,34,21,1
1513,True,0.3,34,34,34,21,1
1514,False,0.3,13,13,13,21,0
1515,True,0.3,34,34,34,21,1
1516,True,0.3,34,34,34,21,1
1517,True,0.3,34,34,34,21,1
1518,True,0.3,34,34,34,21,1
1519,True,0.3,34,34,34,21,1
1520,False,0.3,13,13,13,21,0
1521,True,0.3,34,34,34,21,1
1522,True,0.3,34,34,34,21,1
