,G,flip,p1,post,pre,z
773,True,0,0.75,10,10.25,10
774,False,1,0.75,9,9.0,9
775,False,1,0.75,9,9.0,9
776,False,1,0.75,9,9.0,9
777,False,1,0.75,9,9.0,9
778,False,1,0.75,9,9.0,9
779,False,1,0.75,9,9.0,9
780,False,1,0.75,9,9.0,9
781,False,1,0.75,9,9.0,9
782,False,1,0.75,9,9.0,9
783,True,0,0.75,10,10.25,10
784,False,1,0.75,9,9.0,9
785,False,1,0.75,9,9.0,9
786,False,1,0.75,9,9.0,9
787,False,1,0.75,9,9.0,9
788,False,1,0.75,9,9.0,9
789,False,1,0.75,9,9.0,9
790,False,1,0.75,9,9.0,9
791,False,1,0.75,9,9.0,9
792,False,1,0.75,9,9.0,9
793,True,0,0.75,10,10.25,10
794,False,1,0.75,9,9.0,9
795,False,1,0.75,9,9.0,9
796,True,0,0.75,10,10.25,10
797,False,1,0.75,9,9.0,9
798,False,1,0.75,9,9.0,9
799,False,1,0.75,9,9.0,9
800,True,0,0.75,10,10.25,10
801,False,1,0.75,9,9.0,9
802,False,1,0.75,9,9.0,9
803,False,1,0.75,9,9.0,9
804,False,1,0.75,9,9.0,9
805,True,0,0.75,10,10.25,10
806,False,1,0.75,9,9.0,9
807,False,1,0.75,9,9.0,9
808,False,1,0.75,9,9.0,9
809,False,1,0.75,9,9.0,9
810,False,1,0.75,9,9.0,9
811,False,1,0.75,9,9.0,9
812,False,1,0.75,9,9.0,9
813,True,0,0.75,10,10.25,10
814,False,1,0.75,9,9.0,9
815,False,1,0.75,9,9.0,9
816,False,1,0.75,9,9.0,9
817,False,1,0.75,9,9.0,9
818,True,0,0.75,10,10.25,10
819,False,1,0.75,9,9.0,9
820,False,1,0.75,9,9.0,9
821,False,1,0.75,9,9.0,9
822,False,1,0.75,9,9.0,9
823,True,0,0.75,10,10.25,10
824,False,1,0.75,9,9.0,9
825,False,1,0.75,9,9.0,9
826,True,0,0.75,10,10.25,10
827,False,1,0.75,9,9.0,9
828,False,1,0.75,9,9.0,9
829,True,0,0.75,10,10.25,10
830,False,1,0.75,9,9.0,9
831,False,1,0.75,9,9.0,9
832,True,0,0.75,10,10.25,10
833,True,0,0.75,10,10.25,10
834,False,1,0.75,9,9.0,9
835,False,1,0.75,9,9.0,9
836,False,1,0.75,9,9.0,9
837,False,1,0.75,9,9.0,9
838,False,1,0.75,9,9.0,9
839,False,1,0.75,9,9.0,9
840,False,1,0.75,9,9.0,9
841,False,1,0.75,9,9.0,9
842,False,1,0.75,9,9.0,9
843,False,1,0.75,9,9.0,9
844,False,1,0.75,9,9.0,9
845,False,1,0.75,9,9.0,9
846,False,1,0.75,9,9.0,9
847,True,0,0.75,10,10.25,10
848,False,1,0.75,9,9.0,9
849,False,1,0.75,9,9.0,9
850,False,1,0.75,9,9.0,9
851,False,1,0.75,9,9.0,9
852,False,1,0.75,9,9.0,9
853,False,1,0.75,9,9.0,9
854,True,0,0.75,10,10.25,10
855,True,0,0.75,10,10.25,10
856,False,1,0.75,9,9.0,9
857,False,1,0.75,9,9.0,9
858,False,1,0.75,9,9.0,9
859,False,1,0.75,9,9.0,9
860,False,1,0.75,9,9.0,9
861,False,1,0.75,9,9.0,9
862,False,1,0.75,9,9.0,9
863,False,1,0.75,9,9.0,9
864,False,1,0.75,9,9.0,9
865,True,0,0.75,10,10.25,10
866,False,1,0.75,9,9.0,9
867,False,1,0.75,9,9.0,9
868,False,1,0.75,9,9.0,9
869,True,0,0.75,10,10.25,10
870,False,1,0.75,9,9.0,9
871,False,1,0.75,9,9.0,9
872,False,1,0.75,9,9.0,9
873,False,1,0.75,9,9.0,9
874,False,1,0.75,9,9.0,9
875,False,1,0.75,9,9.0,9
876,False,1,0.75,9,9.0,9
877,True,0,0.75,10,10.25,10
878,False,1,0.75,9,9.0,9
879,False,1,0.75,9,9.0,9
880,True,0,0.75,10,10.25,10
881,False,1,0.75,9,9.0,9
882,False,1,0.75,9,9.0,9
883,False,1,0.75,9,9.0,9
884,False,1,0.75,9,9.0,9
885,False,1,0.75,9,9.0,9
886,False,1,0.75,9,9.0,9
887,False,1,0.75,9,9.0,9
888,False,1,0.75,9,9.0,9
889,True,0,0.75,10,10.25,10
890,False,1,0.75,9,9.0,9
891,False,1,0.75,9,9.0,9
892,False,1,0.75,9,9.0,9
893,False,1,0.75,9,9.0,9
894,False,1,0.75,9,9.0,9
895,False,1,0.75,9,9.0,9
896,False,1,0.75,9,9.0,9
897,False,1,0.75,9,9.0,9
898,True,0,0.75,10,10.25,10
899,False,1,0.75,9,9.0,9
900,False,1,0.75,9,9.0,9
901,False,1,0.75,9,9.0,9
902,True,0,0.75,10,10.25,10
903,True,0,0.75,10,10.25,10
904,False,1,0.75,9,9.0,9
905,False,1,0.75,9,9.0,9
906,False,1,0.75,9,9.0,9
907,True,0,0.75,10,10.25,10
908,False,1,0.75,9,9.0,9
909,False,1,0.75,9,9.0,9
910,False,1,0.75,9,9.0,9
911,True,0,0.75,10,10.25,10
912,False,1,0.75,9,9.0,9
913,True,0,0.75,10,10.25,10
914,False,1,0.75,9,9.0,9
915,False,1,0.75,9,9.0,9
916,False,1,0.75,9,9.0,9
917,False,1,0.75,9,9.0,9
918,False,1,0.75,9,9.0,9
919,False,1,0.75,9,9.0,9
920,True,0,0.75,10,10.25,10
921,True,0,0.75,10,10.25,10
922,False,1,0.75,9,9.0,9
923,False,1,0.75,9,9.0,9
924,False,1,0.75,9,9.0,9
925,False,1,0.75,9,9.0,9
926,False,1,0.75,9,9.0,9
927,False,1,0.75,9,9.0,9
928,False,1,0.75,9,9.0,9
929,False,1,0.75,9,9.0,9
930,True,0,0.75,10,10.25,10
931,True,0,0.75,10,10.25,10
932,False,1,0.75,9,9.0,9
933,False,1,0.75,9,9.0,9
934,False,1,0.75,9,9.0,9
935,True,0,0.75,10,10.25,10
936,False,1,0.75,9,9.0,9
937,False,1,0.75,9,9.0,9
938,False,1,0.75,9,9.0,9
939,True,0,0.75,10,10.25,10
940,False,1,0.75,9,9.0,9
941,True,0,0.75,10,10.25,10
942,False,1,0.75,9,9.0,9
943,True,0,0.75,10,10.25,10
944,False,1,0.75,9,9.0,9
945,False,1,0.75,9,9.0,9
946,True,0,0.75,10,10.25,10
947,True,0,0.75,10,10.25,10
948,False,1,0.75,9,9.0,9
949,False,1,0.75,9,9.0,9
950,False,1,0.75,9,9.0,9
951,False,1,0.75,9,9.0,9
952,False,1,0.75,9,9.0,9
953,True,0,0.75,10,10.25,10
954,True,0,0.75,10,10.25,10
955,False,1,0.75,9,9.0,9
956,False,1,0.75,9,9.0,9
957,False,1,0.75,9,9.0,9
958,False,1,0.75,9,9.0,9
959,False,1,0.75,9,9.0,9
960,False,1,0.75,9,9.0,9
961,False,1,0.75,9,9.0,9
962,False,1,0.75,9,9.0,9
963,False,1,0.75,9,9.0,9
964,False,1,0.75,9,9.0,9
965,False,1,0.75,9,9.0,9
966,False,1,0.75,9,9.0,9
967,True,0,0.75,10,10.25,10
968,False,1,0.75,9,9.0,9
969,True,0,0.75,10,10.25,10
970,False,1,0.75,9,9.0,9
971,False,1,0.75,9,9.0,9
972,True,0,0.75,10,10.25,10
973,False,1,0.75,9,9.0,9
974,True,0,0.75,10,10.25,10
975,False,1,0.75,9,9.0,9
976,False,1,0.75,9,9.0,9
977,True,0,0.75,10,10.25,10
978,False,1,0.75,9,9.0,9
979,False,1,0.75,9,9.0,9
980,True,0,0.75,10,10.25,10
981,True,0,0.75,10,10.25,10
982,False,1,0.75,9,9.0,9
983,False,1,0.75,9,9.0,9
984,False,1,0.75,9,9.0,9
985,False,1,0.75,9,9.0,9
986,False,1,0.75,9,9.0,9
987,False,1,0.75,9,9.0,9
988,False,1,0.75,9,9.0,9
989,True,0,0.75,10,10.25,10
990,False,1,0.75,9,9.0,9
991,True,0,0.75,10,10.25,10
992,False,1,0.75,9,9.0,9
993,True,0,0.75,10,10.25,10
994,True,0,0.75,10,10.25,10
995,True,0,0.75,10,10.25,10
996,False,1,0.75,9,9.0,9
997,False,1,0.75,9,9.0,9
998,False,1,0.75,9,9.0,9
999,False,1,0.75,9,9.0,9
1000,True,0,0.22,5,5.78,5
1001,False,1,0.22,4,4.0,4
1002,True,0,0.22,5,5.78,5
1003,True,0,0.22,5,5.78,5
1004,True,0,0.22,5,5.78,5
1005,True,0,0.22,5,5.78,5
1006,True,0,0.22,5,5.78,5
1007,False,1,0.22,4,4.0,4
1008,False,1,0.22,4,4.0,4
1009,True,0,0.22,5,5.78,5
1010,True,0,0.22,5,5.78,5
1011,True,0,0.22,5,5.78,5
1012,True,0,0.22,5,5.78,5
1013,True,0,0.22,5,5.78,5
1014,True,0,0.22,5,5.78,5
1015,True,0,0.22,5,5.78,5
1016,True,0,0.22,5,5.78,5
1017,True,0,0.22,5,5.78,5
1018,False,1,0.22,4,4.0,4
1019,True,0,0.22,5,5.78,5
1020,False,1,0.22,4,4.0,4
1021,True,0,0.22,5,5.78,5
1022,True,0,0.22,5,5.78,5
1023,True,0,0.22,5,5.78,5
1024,True,0,0.22,5,5.78,5
1025,True,0,0.22,5,5.78,5
1026,True,0,0.22,5,5.78,5
1027,True,0,0.22,5,5.78,5
1028,False,1,0.22,4,4.0,4
1029,True,0,0.22,5,5.78,5
1030,False,1,0.22,4,4.0,4
1031,True,0,0.22,5,5.78,5
1032,True,0,0.22,5,5.78,5
1033,True,0,0.22,5,5.78,5
1034,True,0,0.22,5,5.78,5
1035,True,0,0.22,5,5.78,5
1036,True,0,0.22,5,5.78,5
1037,True,0,0.22,5,5.78,5
1038,False,1,0.22,4,4.0,4
1039,False,1,0.22,4,4.0,4
1040,True,0,0.22,5,5.78,5
1041,True,0,0.22,5,5.78,5
1042,True,0,0.22,5,5.78,5
1043,True,0,0.22,5,5.78,5
1044,True,0,0.22,5,5.78,5
1045,False,1,0.22,4,4.0,4
1046,True,0,0.22,5,5.78,5
1047,False,1,0.22,4,4.0,4
1048,False,1,0.22,4,4.0,4
1049,True,0,0.22,5,5.78,5
1050,True,0,0.22,5,5.78,5
1051,True,0,0.22,5,5.78,5
1052,True,0,0.22,5,5.78,5
1053,False,1,0.22,4,4.0,4
1054,False,1,0.22,4,4.0,4
1055,True,0,0.22,5,5.78,5
1056,True,0,0.22,5,5.78,5
1057,False,1,0.22,4,4.0,4
1058,True,0,0.22,5,5.78,5
1059,True,0,0.22,5,5.78,5
1060,False,1,0.22,4,4.0,4
1061,True,0,0.22,5,5.78,5
1062,True,0,0.22,5,5.78,5
1063,True,0,0.22,5,5.78,5
1064,True,0,0.22,5,5.78,5
1065,False,1,0.22,4,4.0,4
1066,True,0,0.22,5,5.78,5
1067,True,0,0.22,5,5.78,5
1068,True,0,0.22,5,5.78,5
1069,True,0,0.22,5,5.78,5
1070,False,1,0.22,4,4.0,4
1071,True,0,0.22,5,5.78,5
1072,True,0,0.22,5,5.78,5
1073,False,1,0.22,4,4.0,4
1074,True,0,0.22,5,5.78,5
1075,True,0,0.22,5,5.78,5
1076,False,1,0.22,4,4.0,4
1077,True,0,0.22,5,5.78,5
1078,True,0,0.22,5,5.78,5
1079,False,1,0.22,4,4.0,4
1080,False,1,0.22,4,4.0,4
1081,True,0,0.22,5,5.78,5
1082,True,0,0.22,5,5.78,5
1083,True,0,0.22,5,5.78,5
1084,True,0,0.22,5,5.78,5
1085,True,0,0.22,5,5.78,5
1086,True,0,0.22,5,5.78,5
1087,True,0,0.22,5,5.78,5
1088,True,0,0.22,5,5.78,5
1089,True,0,0.22,5,5.78,5
1090,True,0,0.22,5,5.78,5
1091,False,1,0.22,4,4.0,4
1092,True,0,0.22,5,5.78,5
1093,True,0,0.22,5,5.78,5
1094,True,0,0.22,5,5.78,5
1095,True,0,0.22,5,5.78,5
1096,True,0,0.22,5,5.78,5
1097,True,0,0.22,5,5.78,5
1098,True,0,0.22,5,5.78,5
1099,True,0,0.22,5,5.78,5
1100,False,1,0.22,4,4.0,4
1101,True,0,0.22,5,5.78,5
1102,True,0,0.22,5,5.78,5
1103,False,1,0.22,4,4.0,4
1104,True,0,0.22,5,5.78,5
1105,False,1,0.22,4,4.0,4
1106,True,0,0.22,5,5.78,5
1107,True,0,0.22,5,5.78,5
1108,True,0,0.22,5,5.78,5
1109,True,0,0.22,5,5.78,5
1110,True,0,0.22,5,5.78,5
1111,True,0,0.22,5,5.78,5
1112,False,1,0.22,4,4.0,4
1113,True,0,0.22,5,5.78,5
1114,True,0,0.22,5,5.78,5
1115,True,0,0.22,5,5.78,5
1116,True,0,0.22,5,5.78,5
1117,False,1,0.22,4,4.0,4
1118,False,1,0.22,4,4.0,4
1119,True,0,0.22,5,5.78,5
1120,True,0,0.22,5,5.78,5
1121,True,0,0.22,5,5.78,5
1122,True,0,0.22,5,5.78,5
1123,True,0,0.22,5,5.78,5
1124,True,0,0.22,5,5.78,5
1125,True,0,0.22,5,5.78,5
1126,True,0,0.22,5,5.78,5
1127,True,0,0.22,5,5.78,5
1128,False,1,0.22,4,4.0,4
1129,True,0,0.22,5,5.78,5
1130,True,0,0.22,5,5.78,5
1131,True,0,0.22,5,5.78,5
1132,True,0,0.22,5,5.78,5
1133,False,1,0.22,4,4.0,4
1134,False,1,0.22,4,4.0,4
1135,True,0,0.22,5,5.78,5
1136,False,1,0.22,4,4.0,4
1137,True,0,0.22,5,5.78,5
1138,True,0,0.22,5,5.78,5
1139,False,1,0.22,4,4.0,4
1140,True,0,0.22,5,5.78,5
1141,True,0,0.22,5,5.78,5
1142,True,0,0.22,5,5.78,5
1143,True,0,0.22,5,5.78,5
1144,False,1,0.22,4,4.0,4
1145,True,0,0.22,5,5.78,5
1146,True,0,0.22,5,5.78,5
1147,False,1,0.22,4,4.0,4
1148,True,0,0.22,5,5.78,5
1149,False,1,0.22,4,4.0,4
1150,True,0,0.22,5,5.78,5
1151,False,1,0.22,4,4.0,4
1152,True,0,0.22,5,5.78,5
1153,True,0,0.22,5,5.78,5
1154,False,1,0.22,4,4.0,4
1155,True,0,0.22,5,5.78,5
1156,True,0,0.22,5,5.78,5
1157,True,0,0.22,5,5.78,5
1158,True,0,0.22,5,5.78,5
1159,False,1,0.22,4,4.0,4
1160,True,0,0.22,5,5.78,5
1161,True,0,0.22,5,5.78,5
1162,True,0,0.22,5,5.78,5
1163,False,1,0.22,4,4.0,4
1164,True,0,0.22,5,5.78,5
1165,True,0,0.22,5,5.78,5
1166,True,0,0.22,5,5.78,5
1167,False,1,0.22,4,4.0,4
1168,True,0,0.22,5,5.78,5
1169,False,1,0.22,4,4.0,4
1170,True,0,0.22,5,5.78,5
1171,True,0,0.22,5,5.78,5
1172,False,1,0.22,4,4.0,4
1173,True,0,0.22,5,5.78,5
1174,False,1,0.22,4,4.0,4
1175,False,1,0.22,4,4.0,4
1176,False,1,0.22,4,4.0,4
1177,True,0,0.22,5,5.78,5
1178,True,0,0.22,5,5.78,5
1179,True,0,0.22,5,5.78,5
1180,True,0,0.22,5,5.78,5
1181,True,0,0.22,5,5.78,5
1182,False,1,0.22,4,4.0,4
1183,True,0,0.22,5,5.78,5
1184,False,1,0.22,4,4.0,4
1185,False,1,0.22,4,4.0,4
1186,True,0,0.22,5,5.78,5
1187,True,0,0.22,5,5.78,5
1188,True,0,0.22,5,5.78,5
1189,True,0,0.22,5,5.78,5
1190,True,0,0.22,5,5.78,5
1191,True,0,0.22,5,5.78,5
1192,False,1,0.22,4,4.0,4
1193,False,1,0.22,4,4.0,4
1194,True,0,0.22,5,5.78,5
1195,False,1,0.22,4,4.0,4
1196,True,0,0.22,5,5.78,5
1197,True,0,0.22,5,5.78,5
1198,True,0,0.22,5,5.78,5
1199,True,0,0.22,5,5.78,5
1200,True,0,0.22,5,5.78,5
1201,True,0,0.22,5,5.78,5
1202,False,1,0.22,4,4.0,4
1203,True,0,0.22,5,5.78,5
1204,True,0,0.22,5,5.78,5
1205,True,0,0.22,5,5.78,5
1206,True,0,0.22,5,5.78,5
1207,True,0,0.22,5,5.78,5
1208,True,0,0.22,5,5.78,5
1209,True,0,0.22,5,5.78,5
1210,True,0,0.22,5,5.78,5
1211,False,1,0.22,4,4.0,4
1212,False,1,0.22,4,4.0,4
1213,True,0,0.22,5,5.78,5
1214,False,1,0.22,4,4.0,4
1215,True,0,0.22,5,5.78,5
1216,True,0,0.22,5,5.78,5
1217,True,0,0.22,5,5.78,5
1218,True,0,0.22,5,5.78,5
1219,False,1,0.22,4,4.0,4
1220,True,0,0.22,5,5.78,5
1221,True,0,0.22,5,5.78,5
1222,False,1,0.22,4,4.0,4
1223,True,0,0.22,5,5.78,5
1224,True,0,0.22,5,5.78,5
1225,True,0,0.22,5,5.78,5
1226,False,1,0.22,4,4.0,4
1227,True,0,0.22,5,5.78,5
1228,True,0,0.22,5,5.78,5
1229,True,0,0.22,5,5.78,5
1230,True,0,0.22,5,5.78,5
1231,True,0,0.22,5,5.78,5
1232,True,0,0.22,5,5.78,5
1233,True,0,0.22,5,5.78,5
1234,True,0,0.22,5,5.78,5
1235,False,1,0.22,4,4.0,4
1236,True,0,0.22,5,5.78,5
1237,False,1,0.22,4,4.0,4
1238,True,0,0.22,5,5.78,5
1239,False,1,0.22,4,4.0,4
1240,True,0,0.22,5,5.78,5
1241,True,0,0.22,5,5.78,5
1242,False,1,0.22,4,4.0,4
1243,True,0,0.22,5,5.78,5
1244,True,0,0.22,5,5.78,5
1245,True,0,0.22,5,5.78,5
1246,True,0,0.22,5,5.78,5
1247,False,1,0.22,4,4.0,4
1248,True,0,0.22,5,5.78,5
1249,False,1,0.22,4,4.0,4
1250,False,1,0.22,4,4.0,4
1251,False,1,0.22,4,4.0,4
1252,True,0,0.22,5,5.78,5
1253,False,1,0.22,4,4.0,4
1254,True,0,0.22,5,5.78,5
1255,True,0,0.22,5,5.78,5
1256,True,0,0.22,5,5.78,5
1257,True,0,0.22,5,5.78,5
1258,True,0,0.22,5,5.78,5
1259,True,0,0.22,5,5.78,5
1260,True,0,0.22,5,5.78,5
1261,True,0,0.22,5,5.78,5
1262,True,0,0.22,5,5.78,5
1263,True,0,0.22,5,5.78,5
1264,True,0,0.22,5,5.78,5
1265,True,0,0.22,5,5.78,5
1266,True,0,0.22,5,5.78,5
1267,True,0,0.22,5,5.78,5
1268,True,0,0.22,5,5.78,5
1269,True,0,0.22,5,5.78,5
1270,False,1,0.22,4,4.0,4
1271,False,1,0.22,4,4.0,4
1272,True,0,0.22,5,5.78,5
1273,True,0,0.22,5,5.78,5
1274,False,1,0.22,4,4.0,4
1275,True,0,0.22,5,5.78,5
1276,True,0,0.22,5,5.78,5
1277,True,0,0.22,5,5.78,5
1278,False,1,0.22,4,4.0,4
1279,True,0,0.22,5,5.78,5
1280,True,0,0.22,5,5.78,5
1281,True,0,0.22,5,5.78,5
1282,True,0,0.22,5,5.78,5
1283,False,1,0.22,4,4.0,4
1284,True,0,0.22,5,5.78,5
1285,False,1,0.22,4,4.0,4
1286,False,1,0.22,4,4.0,4
1287,True,0,0.22,5,5.78,5
1288,True,0,0.22,5,5.78,5
1289,True,0,0.22,5,5.78,5
1290,True,0,0.22,5,5.78,5
1291,True,0,0.22,5,5.78,5
1292,True,0,0.22,5,5.78,5
1293,True,0,0.22,5,5.78,5
1294,True,0,0.22,5,5.78,5
1295,True,0,0.22,5,5.78,5
1296,False,1,0.22,4,4.0,4
1297,True,0,0.22,5,5.78,5
1298,True,0,0.22,5,5.78,5
1299,False,1,0.22,4,4.0,4
1300,True,0,0.22,5,5.78,5
1301,True,0,0.22,5,5.78,5
1302,True,0,0.22,5,5.78,5
1303,True,0,0.22,5,5.78,5
1304,True,0,0.22,5,5.78,5
1305,True,0,0.22,5,5.78,5
1306,False,1,0.22,4,4.0,4
1307,True,0,0.22,5,5.78,5
1308,True,0,0.22,5,5.78,5
1309,True,0,0.22,5,5.78,5
1310,False,1,0.22,4,4.0,4
1311,True,0,0.22,5,5.78,5
1312,True,0,0.22,5,5.78,5
1313,True,0,0.22,5,5.78,5
1314,True,0,0.22,5,5.78,5
1315,False,1,0.22,4,4.0,4
1316,True,0,0.22,5,5.78,5
1317,True,0,0.22,5,5.78,5
1318,False,1,0.22,4,4.0,4
1319,True,0,0.22,5,5.78,5
1320,True,0,0.22,5,5.78,5
1321,True,0,0.22,5,5.78,5
1322,True,0,0.22,5,5.78,5
1323,True,0,0.22,5,5.78,5
1324,True,0,0.22,5,5.78,5
1325,True,0,0.22,5,5.78,5
1326,True,0,0.22,5,5.78,5
1327,True,0,0.22,5,5.78,5
1328,True,0,0.22,5,5.78,5
1329,True,0,0.22,5,5.78,5
1330,True,0,0.22,5,5.78,5
1331,True,0,0.22,5,5.78,5
1332,True,0,0.22,5,5.78,5
1333,False,1,0.22,4,4.0,4
1334,True,0,0.22,5,5.78,5
1335,True,0,0.22,5,5.78,5
1336,True,0,0.22,5,5.78,5
1337,True,0,0.22,5,5.78,5
1338,True,0,0.22,5,5.78,5
1339,True,0,0.22,5,5.78,5
1340,True,0,0.22,5,5.78,5
1341,True,0,0.22,5,5.78,5
1342,True,0,0.22,5,5.78,5
1343,True,0,0.22,5,5.78,5
1344,True,0,0.22,5,5.78,5
1345,True,0,0.22,5,5.78,5
1346,True,0,0.22,5,5.78,5
1347,False,1,0.22,4,4.0,4
1348,True,0,0.22,5,5.78,5
1349,True,0,0.22,5,5.78,5
1350,False,1,0.22,4,4.0,4
1351,True,0,0.22,5,5.78,5
1352,True,0,0.22,5,5.78,5
1353,True,0,0.22,5,5.78,5
1354,True,0,0.22,5,5.78,5
1355,True,0,0.22,5,5.78,5
1356,True,0,0.22,5,5.78,5
1357,True,0,0.22,5,5.78,5
1358,True,0,0.22,5,5.78,5
1359,True,0,0.22,5,5.78,5
1360,False,1,0.22,4,4.0,4
1361,True,0,0.22,5,5.78,5
1362,True,0,0.22,5,5.78,5
1363,True,0,0.22,5,5.78,5
1364,True,0,0.22,5,5.78,5
1365,True,0,0.22,5,5.78,5
1366,True,0,0.22,5,5.78,5
1367,True,0,0.22,5,5.78,5
1368,True,0,0.22,5,5.78,5
1369,True,0,0.22,5,5.78,5
1370,True,0,0.22,5,5.78,5
1371,False,1,0.22,4,4.0,4
1372,True,0,0.22,5,5.78,5
1373,True,0,0.22,5,5.78,5
1374,True,0,0.22,5,5.78,5
1375,True,0,0.22,5,5.78,5
1376,True,0,0.22,5,5.78,5
1377,True,0,0.22,5,5.78,5
1378,True,0,0.22,5,5.78,5
1379,False,1,0.22,4,4.0,4
1380,True,0,0.22,5,5.78,5
1381,False,1,0.22,4,4.0,4
1382,True,0,0.22,5,5.78,5
1383,True,0,0.22,5,5.78,5
1384,False,1,0.22,4,4.0,4
1385,True,0,0.22,5,5.78,5
1386,True,0,0.22,5,5.78,5
1387,True,0,0.22,5,5.78,5
1388,False,1,0.22,4,4.0,4
1389,True,0,0.22,5,5.78,5
1390,True,0,0.22,5,5.78,5
1391,True,0,0.22,5,5.78,5
1392,True,0,0.22,5,5.78,5
1393,True,0,0.22,5,5.78,5
1394,True,0,0.22,5,5.78,5
1395,False,1,0.22,4,4.0,4
1396,True,0,0.22,5,5.78,5
1397,True,0,0.22,5,5.78,5
1398,False,1,0.22,4,4.0,4
1399,True,0,0.22,5,5.78,5
1400,False,1,0.22,4,4.0,4
1401,True,0,0.22,5,5.78,5
1402,False,1,0.22,4,4.0,4
1403,False,1,0.22,4,4.0,4
1404,False,1,0.22,4,4.0,4
1405,True,0,0.22,5,5.78,5
1406,True,0,0.22,5,5.78,5
1407,False,1,0.22,4,4.0,4
1408,True,0,0.22,5,5.78,5
1409,True,0,0.22,5,5.78,5
1410,True,0,0.22,5,5.78,5
1411,True,0,0.22,5,5.78,5
1412,True,0,0.22,5,5.78,5
1413,True,0,0.22,5,5.78,5
1414,True,0,0.22,5,5.78,5
1415,True,0,0.22,5,5.78,5
1416,True,0,0.22,5,5.78,5
1417,True,0,0.22,5,5.78,5
1418,True,0,0.22,5,5.78,5
1419,True,0,0.22,5,5.78,5
1420,True,0,0.22,5,5.78,5
1421,True,0,0.22,5,5.78,5
1422,False,1,0.22,4,4.0,4
1423,True,0,0.22,5,5.78,5
1424,False,1,0.22,4,4.0,4
1425,True,0,0.22,5,5.78,5
1426,False,1,0.22,4,4.0,4
1427,True,0,0.22,5,5.78,5
1428,True,0,0.22,5,5.78,5
1429,True,0,0.22,5,5.78,5
1430,False,1,0.22,4,4.0,4
1431,True,0,0.22,5,5.78,5
1432,True,0,0.22,5,5.78,5
1433,False,1,0.22,4,4.0,4
1434,True,0,0.22,5,5.78,5
1435,True,0,0.22,5,5.78,5
1436,False,1,0.22,4,4.0,4
1437,True,0,0.22,5,5.78,5
1438,True,0,0.22,5,5.78,5
1439,True,0,0.22,5,5.78,5
1440,True,0,0.22,5,5.78,5
1441,True,0,0.22,5,5.78,5
1442,False,1,0.22,4,4.0,4
1443,False,1,0.22,4,4.0,4
1444,True,0,0.22,5,5.78,5
1445,False,1,0.22,4,4.0,4
1446,True,0,0.22,5,5.78,5
1447,True,0,0.22,5,5.78,5
1448,True,0,0.22,5,5.78,5
1449,True,0,0.22,5,5.78,5
1450,True,0,0.22,5,5.78,5
1451,True,0,0.22,5,5.78,5
1452,True,0,0.22,5,5.78,5
1453,False,1,0.22,4,4.0,4
1454,True,0,0.22,5,5.78,5
1455,True,0,0.22,5,5.78,5
1456,True,0,0.22,5,5.78,5
1457,True,0,0.22,5,5.78,5
1458,True,0,0.22,5,5.78,5
1459,True,0,0.22,5,5.78,5
1460,True,0,0.22,5,5.78,5
1461,True,0,0.22,5,5.78,5
1462,True,0,0.22,5,5.78,5
1463,False,1,0.22,4,4.0,4
1464,True,0,0.22,5,5.78,5
1465,True,0,0.22,5,5.78,5
1466,True,0,0.22,5,5.78,5
1467,False,1,0.22,4,4.0,4
1468,False,1,0.22,4,4.0,4
1469,True,0,0.22,5,5.78,5
1470,True,0,0.22,5,5.78,5
1471,True,0,0.22,5,5.78,5
1472,True,0,0.22,5,5.78,5
1473,True,0,0.22,5,5.78,5
1474,False,1,0.22,4,4.0,4
1475,True,0,0.22,5,5.78,5
1476,True,0,0.22,5,5.78,5
1477,True,0,0.22,5,5.78,5
1478,True,0,0.22,5,5.78,5
1479,True,0,0.22,5,5.78,5
1480,True,0,0.22,5,5.78,5
1481,False,1,0.22,4,4.0,4
1482,True,0,0.22,5,5.78,5
1483,False,1,0.22,4,4.0,4
1484,True,0,0.22,5,5.78,5
1485,True,0,0.22,5,5.78,5
1486,False,1,0.22,4,4.0,4
1487,True,0,0.22,5,5.78,5
1488,False,1,0.22,4,4.0,4
1489,True,0,0.22,5,5.78,5
1490,True,0,0.22,5,5.78,5
1491,True,0,0.22,5,5.78,5
1492,True,0,0.22,5,5.78,5
1493,True,0,0.22,5,5.78,5
1494,False,1,0.22,4,4.0,4
1495,True,0,0.22,5,5.78,5
1496,True,0,0.22,5,5.78,5
1497,False,1,0.22,4,4.0,4
1498,True,0,0.22,5,5.78,5
1499,True,0,0.22,5,5.78,5
1500,True,0,0.59,17,17.41,17
1501,True,0,0.59,17,17.41,17
1502,False,1,0.59,16,16.0,16
1503,False,1,0.59,16,16.0,16
1504,False,1,0.59,16,16.0,16
1505,False,1,0.59,16,16.0,16
1506,False,1,0.59,16,16.0,16
1507,False,1,0.59,16,16.0,16
1508,True,0,0.59,17,17.41,17
1509,False,1,0.59,16,16.0,16
1510,False,1,0.59,16,16.0,16
1511,True,0,0.59,17,17.41,17
1512,True,0,0.59,17,17.41,17
1513,False,1,0.59,16,16.0,16
1514,True,0,0.59,17,17.41,17
1515,True,0,0.59,17,17.41,17
1516,True,0,0.59,17,17.41,17
1517,False,1,0.59,16,16.0,16
1518,True,0,0.59,17,17.41,17
1519,False,1,0.59,16,16.0,16
